service_number,service_name,telephone,email,service_address,street,suburb,town_city,service_type,definition,authority,x20_hours_ece,kme_peak_body,takiwa,equity_index_eqi,territorial_authority,urban_rural,regional_council,education_region,general_electorate,maori_electorate,neighbourhood_sa2_code,neighbourhood_sa2,ward,management_contact_name,full_management_address,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,community_of_learning_id,community_of_learning_name,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other
47742,New Shoots Childrens Centre - The Lakes,07-5431734,,"2 Flack Street, Pyes Pa Tauranga",2 Flack Street,Pyes Pa,Tauranga,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Tauranga City,Major urban area,Bay of Plenty Region,"Bay of Plenty,Waiariki",Bay of Plenty,Waiariki,195100,Pyes Pa West,Otumoetai-Pyes Pa Ward,Nicola Prendergast,"P O Box 11567, Palm Beach Papamoa 3151",P O Box 11567,Palm Beach,Papamoa 3151,07-5424050,,,-37.7545212,176.1112787,90,30,10,17,27,30,23,3,110,96,9,6,11,3
47745,Cool Kids Montessori Early Learning Centre,09-6262999,hscheema100@yahoo.com,"43 Canberra Ave, Lynfield Auckland",43 Canberra Ave,Lynfield,Auckland,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Puketapapa,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Mt Roskill,Tamaki Makaurau,140900,Lynfield South,Albert-Eden-Roskill Ward,Harpal Cheema,"7 Formosa Court, Ellerslie Auckland 1051",7 Formosa Court,Ellerslie,Auckland 1051,,,,-36.93086121,174.7254998,40,10,1,10,13,6,16,2,48,6,1,1,42,4
47748,Miniwhais,09-431 4747,,"5 Robert Hastie Drive,  Mangawhai",5 Robert Hastie Drive,,Mangawhai,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Kaipara District,Rural other,Northland Region,Tai Tokerau,Northland,Te Tai Tokerau,109800,Mangawhai Rural,Otamatea Ward,Natasha Lee,"P O Box 228,  Mangawhai 0540",P O Box 228,,Mangawhai 0540,09-431 4747,99118,Twin Coast Community of Learning,-36.08051791,174.5711462,50,12,1,15,14,16,19,0,65,58,15,4,1,3
47750,Te Kōhanga Reo Te Taunga Mai o Nga Mokopuna,07-949 4185,,"Tauwhare Pa 780 Tauwhare Road,  Tauwhare-Hamilton",Tauwhare Pa 780 Tauwhare Road,,Tauwhare-Hamilton,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Whenua,EQI > 5,Waikato District,Rural other,Waikato Region,Waikato,Waikato,Hauraki-Waikato,173300,Pukemoremore,Eureka Ward,Daniella Kaihau,"P O Box 38741, Wellington Mail Centre Lower Hutt 5045",P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,04-3818750,,,-37.784695,175.4201925,15,4,0,1,2,4,3,0,10,0,10,0,0,0
47751,Biggles @ The Mount,07-282 8451,,"416 Maunganui Road,  Mount Maunganui",416 Maunganui Road,,Mount Maunganui,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Tauranga City,Major urban area,Bay of Plenty Region,"Bay of Plenty,Waiariki",Tauranga,Waiariki,192800,Mount Maunganui North,Mount Maunganui-Papamoa Ward,Joanna Cameron,"P O Box 4420, Mount Maunganui South Mount Maunganui 3149",P O Box 4420,Mount Maunganui South,Mount Maunganui 3149,07-5752866,,,-37.64761503,176.190722,60,15,3,16,15,16,22,0,72,67,8,0,1,3
47752,BestStart Huntington,09-2504136,,"28 Borman Road, Rototuna North Hamilton",28 Borman Road,Rototuna North,Hamilton,Education & Care Service,,Community based,Yes,,Te Tai Whenua,EQI > 5,Hamilton City,Major urban area,Waikato Region,Waikato,Hamilton East,Hauraki-Waikato,176100,Te Manatu,East Ward,Julie Bradley,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,07-000,,,-37.7217691,175.2801725,100,25,6,14,23,25,36,5,109,43,24,6,46,7
47754,Montessori Children's House Kerikeri,09-945 6479,,"47 Hobson Avenue,  Kerikeri",47 Hobson Avenue,,Kerikeri,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Raro,EQI > 5,Far North District,Small urban area,Northland Region,Tai Tokerau,Northland,Te Tai Tokerau,103000,Kerikeri Central,Bay of Islands-Whangaroa Ward,Aneshree Tikaram,"47 Hobson Avenue,  Kerikeri 0230",47 Hobson Avenue,,Kerikeri 0230,09-945 6479,,,-35.2297693,173.949985,44,10,2,6,11,6,14,4,43,36,11,2,3,4
47755,Te Kōhanga Reo o Taurangi,,,"140 Whakataha Road,  Waimate North",140 Whakataha Road,,Waimate North,Te Kōhanga Reo,,Community based,Yes,Te Kōhanga Reo National Trust,Te Tai Raro,EQI 3,Far North District,Rural other,Northland Region,Tai Tokerau,Northland,Te Tai Tokerau,103200,Ohaeawai-Waimate North,Kaikohe-Hokianga Ward,Katerina  Hepi,"P O Box 38741, Wellington Mail Centre Lower Hutt 5045",P O Box 38741,Wellington Mail Centre,Lower Hutt 5045,09-435 9090,,,-35.30478312,173.8714615,18,6,0,2,2,3,5,0,12,0,12,0,0,0
47757,Kiddie Academy Early Learning Centre,,,"93-97 Victoria Street, Pukekohe West Auckland",93-97 Victoria Street,Pukekohe West,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Medium urban area,Auckland Region,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,165500,Pukekohe West,Franklin Ward,Navpreet Talwar,"P O Box 41486, Mount Roskill Auckland 1440",P O Box 41486,Mount Roskill,Auckland 1440,,,,-37.20123175,174.8946461,110,30,2,17,24,26,19,1,89,54,12,9,28,6
47758,Tapawera Kindergarten,03-5467683,,"Tapawera Area School 40 Main Road,  Tapawera",Tapawera Area School 40 Main Road,,Tapawera,Free Kindergarten,,Community based,Yes,,Te Tai Runga,EQI > 5,Tasman District,Rural settlement,Tasman Region,"Nelson,Marlborough,West Coast",West Coast-Tasman,Te Tai Tonga,301500,Golden Downs,Lakes-Murchison Ward,Craig Vercoe,"P O Box 360, Nelson Nelson 7040",P O Box 360,Nelson,Nelson 7040,03-5467683,,,-41.39290247,172.8238277,35,0,0,0,9,11,12,0,32,28,8,0,2,2
47759,Fountain City Montessori Tawa Street,,,"103 Tawa Street, Melville Hamilton",103 Tawa Street,Melville,Hamilton,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Hamilton City,Major urban area,Waikato Region,Waikato,Hamilton West,Hauraki-Waikato,178900,Frankton Junction,West Ward,Rowena Harper,"P O Box 24014, Melville Hamilton 3253",P O Box 24014,Melville,Hamilton 3253,07-8552696,,,-37.81146539,175.2724153,107,25,2,18,19,21,11,0,71,21,5,0,48,8
47761,Tiny Nation Hawkes Bay,0800-8469628,,"303 Karamu Road North,  Hastings",303 Karamu Road North,,Hastings,Homebased Network,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Hastings District,Large urban area,Hawke's Bay Region,"Hawke's Bay,Tairāwhiti",Tukituki,Ikaroa-Rawhiti,210500,Hastings Central,Hastings-Havelock North Ward,Tracy  Caldwell,"P O Box 8703,  Havelock North 4157",P O Box 8703,,Havelock North 4157,,,,-39.64141126,176.8469813,80,80,2,12,14,3,5,0,36,35,6,2,4,1
47762,Toki Explorers,09-4203278,admin@tokiexplorers.co.nz,"1174 Kahikatea Flat Road,  Waitoki-Auckland",1174 Kahikatea Flat Road,,Waitoki-Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Rodney,Rural other,Auckland Region,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,111600,Te Kuru,Rodney Ward,Sonya Page,"1174 Kahikatea Flat Road RD 1,  Auckland 0871",1174 Kahikatea Flat Road RD 1,,Auckland 0871,,,,-36.63392444,174.5439915,70,20,8,15,20,18,10,2,73,70,2,6,7,0
47764,BestStart Waiata Shores,09-9745048,waiatashores@best-start.org,"26 Gosper Road, Takanini Auckland",26 Gosper Road,Takanini,Auckland,Education & Care Service,,Community based,Yes,,Te Tai Raro,EQI > 5,Auckland - Papakura,Major urban area,Auckland Region,Tāmaki Herenga Waka,Takanini,Tamaki Makaurau,161800,Conifer Grove West,Manurewa-Papakura Ward,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,,,-37.0375388,174.9084994,120,25,2,21,23,25,24,3,98,37,10,12,57,4
47765,Gems Rata,03-428 2862,,"6 Thirteenth Avenue,  Queenstown",6 Thirteenth Avenue,,Queenstown,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Queenstown-Lakes District,Small urban area,Otago Region,"Otago,Southland",Southland,Te Tai Tonga,348700,Shotover Country,Queenstown-Wakatipu Ward,Gemma Smith,"P O Box 2749, Wakatipu Queenstown 9349",P O Box 2749,Wakatipu,Queenstown 9349,03-4412277,,,-45.00167014,168.7821997,67,14,3,14,16,22,18,0,73,63,8,1,8,1
47767,Nature's Point Childcare,0508-696288,info@naturespoint.co.nz,"30 Beach Road, Papakura Auckland",30 Beach Road,Papakura,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 4,Auckland - Papakura,Major urban area,Auckland Region,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,163700,Rosehill,Manurewa-Papakura Ward,Simran Naik,"30 Beach Road, Papakura Auckland 2113",30 Beach Road,Papakura,Auckland 2113,0508-466 324 Ext 1,,,-37.07326211,174.939032,65,10,1,10,8,18,27,1,65,28,11,9,32,0
47768,Educare One Tree Point,09-432 7924,onetreepoint@educare.co.nz,"159 One Tree Point Road,  One Tree Point",159 One Tree Point Road,,One Tree Point,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Whangarei District,Small urban area,Northland Region,Tai Tokerau,Whangarei,Te Tai Tokerau,108700,Marsden Bay,Bream Bay Ward,Kelsey Burgess,"3 Grey Street, Regent Whangarei 0112",3 Grey Street,Regent,Whangarei 0112,,,,-35.82757485,174.4592653,80,20,4,9,7,11,11,1,43,31,16,1,6,4
47769,The Learning Barn,,,"93b Poplar Street, Gleniti Timaru",93b Poplar Street,Gleniti,Timaru,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Timaru District,Medium urban area,Canterbury Region,"Canterbury,Chatham Islands",Rangitata,Te Tai Tonga,340000,Gleniti South,Timaru Ward,Sophie Mulcahy,"93b Poplar Street, Gleniti Timaru",93b Poplar Street,Gleniti,Timaru,,99174,North Timaru Community of Learning,-44.38019796,171.1919379,70,20,0,15,13,21,20,0,69,67,12,3,0,3
47770,Oma Rapeti Early Learning Centre Kumeu,09-213 4292,kumeu@omarapeti.net.nz,"371 Main Road,  Kumeu",371 Main Road,,Kumeu,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Rodney,Small urban area,Auckland Region,Tāmaki Herenga Tāngata,Kaipara ki Mahurangi,Te Tai Tokerau,115000,Kumeu-Huapai,Rodney Ward,Shannon Docherty,"19B Masons Avenue, Herne Bay Auckland 1011",19B Masons Avenue,Herne Bay,Auckland 1011,,,,-36.77187019,174.5402448,145,40,8,35,27,36,37,2,145,111,19,7,32,10
47771,Just Like Home Childcare,027-574 5109,,"Unit 12, Apartment 36 20 Studholme Road,  Wanaka","Unit 12, Apartment 36 20 Studholme Road",,Wanaka,Homebased Network,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Queenstown-Lakes District,Small urban area,Otago Region,"Otago,Southland",Waitaki,Te Tai Tonga,346800,Wanaka West,Wanaka Ward,Jeanette Fotheringham,"Unit 12, Apartment 36 20 Studholme Road,  Wanaka 9305","Unit 12, Apartment 36 20 Studholme Road",,Wanaka 9305,03-4411230,,,-44.71463714,169.1354022,50,25,0,7,5,1,1,0,14,12,2,0,1,2
47772,BestStart Shelly Bay Road,09-5581765,jane.burke@best-start.org,"27 Shelly Bay Road, Beachlands Auckland",27 Shelly Bay Road,Beachlands,Auckland,Education & Care Service,,Community based,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Small urban area,Auckland Region,Tāmaki Herenga Manawa,Papakura,Hauraki-Waikato,155000,Sunkist Bay,Franklin Ward,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2504136,,,-36.88498421,175.0043774,84,20,3,16,19,19,24,1,82,71,5,4,5,16
47774,Treetops ELC Pukekohe,021-1727454,natasha@treetopslearning.co.nz,"1246 Paerata Road,  Pukekohe",1246 Paerata Road,,Pukekohe,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Medium urban area,Auckland Region,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,165300,Pukekohe North West,Franklin Ward,Natasha Rawiri,"P O Box 444, Pukekohe South Auckland 2340",P O Box 444,Pukekohe,South Auckland 2340,09-5367031,,,-37.18369742,174.8992137,100,22,7,9,22,14,12,1,65,49,11,4,16,4
47775,Tele Manaia,021-405648,manaiaece@gmail.com,"9 Tahetoka Lane, Mangere Bridge Auckland",9 Tahetoka Lane,Mangere Bridge,Auckland,Homebased Network,,Privately owned,Yes,,Te Tai Raro,EQI 1,Auckland - Mangere-Otahuhu,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Mangere,Tamaki Makaurau,147500,Mangere Mountain View,Manukau Ward,Sara Williams,"9 Tahetoka Lane, Mangere Bridge Auckland 2022",9 Tahetoka Lane,Mangere Bridge,Auckland 2022,,,,-36.95328286,174.7814681,50,50,0,4,0,2,2,0,8,4,4,7,0,0
47776,Play and Learn - Karaka West,09-2321981,jan@playandlearn.net.nz,"59 McKenzie Road, Kingseat,  Waiau Pa","59 McKenzie Road, Kingseat",,Waiau Pa,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Franklin,Rural other,Auckland Region,Tāmaki Herenga Waka,Port Waikato,Hauraki-Waikato,159800,Karaka Creek,Franklin Ward,Janet Beatson,"P O Box 203002, Waiau Pa South Auckland 2345",P O Box 203002,Waiau Pa,South Auckland 2345,09-2321981,,,-37.13733588,174.7841436,54,10,4,6,8,19,27,6,70,63,12,4,11,2
47777,Merryland Childcare Centre,09-6002352,rahuldixit.nz@gmail.com,"74 Mt Albert Road, Mount Albert Auckland",74 Mt Albert Road,Mount Albert,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Albert-Eden,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Mt Albert,Tamaki Makaurau,134200,Mount Albert Central,Albert-Eden-Roskill Ward,Janice  D'Souza,"74 Mt Albert Road, Mount Albert Auckland 1025",74 Mt Albert Road,Mount Albert,Auckland 1025,,,,-36.88881996,174.7230012,43,8,0,8,12,9,8,0,37,18,7,3,18,3
47778,Pukehina Kidettes Early Education Centre,,,"1762 Old Coach Road,  Pukehina",1762 Old Coach Road,,Pukehina,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Western Bay of Plenty District,Rural other,Bay of Plenty Region,"Bay of Plenty,Waiariki",East Coast,Waiariki,192500,Pongakawa,Maketu-Te Puke Ward,Nellie Tongalea,"22 Roulston Street,  Pukekohe 2120",22 Roulston Street,,Pukekohe 2120,,,,-37.8456497,176.542706,22,0,0,0,7,4,7,1,19,15,9,1,1,0
47779,Bee's Garden Homebased Childcare,021-08207277,,"2/239 St Johns  Road, St Johns Auckland",2/239 St Johns  Road,St Johns,Auckland,Homebased Network,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Orakei,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Tamaki,Tamaki Makaurau,144500,Saint Johns East,Orakei Ward,Yiqing Ding,"34 Steward Road, Mount Albert Auckland 1025",34 Steward Road,Mount Albert,Auckland 1025,,,,-36.87273379,174.8442071,50,50,13,11,10,6,5,0,45,0,0,0,45,0
47780,Fantails Childcare - Estate,09-2229001,estate@fantailschildcare.co.nz,"1669 Dairy Flat Highway, Silverdale,  Whangaparaoa-Auckland","1669 Dairy Flat Highway, Silverdale",,Whangaparaoa-Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Rodney,Rural other,Auckland Region,Tāmaki Herenga Tāngata,Whangaparaoa,Te Tai Tokerau,113400,Dairy Flat North,Rodney Ward,Johanna Kiers,"P O Box 5,  Silverdale 0944",P O Box 5,,Silverdale 0944,09-2804656,,,-36.62960253,174.6536881,150,50,5,32,32,30,28,2,129,99,14,2,34,6
47781,Learning Links Rewi Street,07-280 7973,,"81 Rewi Street,  Te Awamutu",81 Rewi Street,,Te Awamutu,Education & Care Service,,Privately owned,No,,Te Tai Whenua,EQI 4,Waipa District,Medium urban area,Waikato Region,Waikato,Taranaki-King Country,Hauraki-Waikato,184100,Te Awamutu Central,Te Awamutu Ward,Joanna Purdie,"P O Box 28113, Rototuna Hamilton 3256",P O Box 28113,Rototuna,Hamilton 3256,07-8525510,,,-38.00941768,175.3205105,29,25,3,10,0,0,0,0,13,8,4,0,1,2
47783,Cozy Corner Educare,09-5270966,info@cozycorner.co.nz,"79 Pilkington Road, Panmure Auckland",79 Pilkington Road,Panmure,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 3,Auckland - Maungakiekie-Tamaki,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Panmure-Otahuhu,Tamaki Makaurau,147000,Tamaki,Maungakiekie-Tamaki Ward,Chaxiang (Irene) Zhao,"79 Pilkington Road, Panmure Auckland 1072",79 Pilkington Road,Panmure,Auckland 1072,09-4766336,,,-36.8916987,174.8565234,55,10,3,8,13,12,13,1,50,12,5,11,27,5
47784,Future Kids Preschool New Plymouth,027-5994996,shay@futurekids.co.nz,"1 Swans Road, Bell Block New Plymouth",1 Swans Road,Bell Block,New Plymouth,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,New Plymouth District,Large urban area,Taranaki Region,"Taranaki,Whanganui,Manawatū",New Plymouth,Te Tai Hauauru,217700,Waiwhakaiho-Bell Block South,New Plymouth City Ward,Haylie Bocock,",",,,,06-753 4318,,,-39.03455094,174.1581059,120,41,13,31,28,32,41,1,146,129,39,2,9,1
47785,Laugh and Learn,09-6003180,info@laughandlearn.co.nz,"60 Cascades Road, Pakuranga Auckland",60 Cascades Road,Pakuranga,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI > 5,Auckland - Howick,Major urban area,Auckland Region,Tāmaki Herenga Manawa,Pakuranga,Tamaki Makaurau,150700,Pakuranga Heights East,Howick Ward,Tania Hempleman,"60 Cascades Road, Pakuranga Auckland 2010",60 Cascades Road,Pakuranga,Auckland 2010,09-6003180,,,-36.90854641,174.8981187,34,10,0,6,10,9,10,0,35,28,7,2,4,5
47787,Ilam Montessori Preschool,03-9347079,,"169 Ilam Road, Ilam Christchurch",169 Ilam Road,Ilam,Christchurch,Education & Care Service,Montessori,Privately owned,Yes,,Te Tai Runga,EQI > 5,Christchurch City,Major urban area,Canterbury Region,"Canterbury,Chatham Islands",Ilam,Te Tai Tonga,320200,Ilam North,Waimairi Ward,Xianru Ou,"48 Oakhampton Street, Hornby Christchurch 8042",48 Oakhampton Street,Hornby,Christchurch 8042,021-2524395,,,-43.51782511,172.5780877,18,0,0,0,8,6,4,1,19,4,4,0,10,4
47788,The Meadows Early Learning Centre,,,"165c Matangi Road, Tamahere Hamilton",165c Matangi Road,Tamahere,Hamilton,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Waikato District,Rural other,Waikato Region,Waikato,Waikato,Hauraki-Waikato,173200,Tamahere North,Tamahere Ward,Joann Radford,"165c Matangi Road,  Hamilton 3284",165c Matangi Road,,Hamilton 3284,021-751676,,,-37.80329698,175.3463826,95,25,3,28,21,23,17,0,92,72,21,5,6,12
47789,Just Kidz Kelston,021-1457955,Kelston@justkidz.co.nz,"Unit 2-18, 16 West Coast Road, Glen Eden Auckland","Unit 2-18, 16 West Coast Road",Glen Eden,Auckland,Education & Care Service,,Privately owned,Yes,,Te Tai Raro,EQI 4,Auckland - Whau,Major urban area,Auckland Region,Tāmaki Herenga Tāngata,Kelston,Tamaki Makaurau,131000,Kelston South,Whau Ward,Maggie Xu,"P O Box 302177, North Harbour Auckland 0751",P O Box 302177,North Harbour,Auckland 0751,021-1457955,,,-36.90979428,174.6627995,90,22,5,16,21,16,23,0,81,17,4,29,48,7
47793,Nest Early Learning Centre,07-3046161,hello@nestonmatai.co.nz,"1 Matai Street,  Edgecumbe",1 Matai Street,,Edgecumbe,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI 4,Whakatane District,Small urban area,Bay of Plenty Region,"Bay of Plenty,Waiariki",East Coast,Waiariki,202200,Edgecumbe,Rangitaiki Ward,Liane Davidson,"85D Mimiha Ridge Road, RD 4,  Whakatane","85D Mimiha Ridge Road, RD 4",,Whakatane,07-3222246,,,-37.98219264,176.8267466,32,10,1,14,8,10,12,2,47,42,16,4,0,0
47794,Explore & Flourish,07-5712030,,"251b Waihi Road, Judea Tauranga",251b Waihi Road,Judea,Tauranga,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Tauranga City,Major urban area,Bay of Plenty Region,"Bay of Plenty,Waiariki",Tauranga,Waiariki,193600,Brookfield East,Otumoetai-Pyes Pa Ward,Dion Mair,"251b Waihi Road, Judea Tauranga 3110",251b Waihi Road,Judea,Tauranga 3110,,99036,Ōtūmoetai Community of Learning,-37.6951227,176.13659380000001,54,17,3,7,18,12,12,0,52,51,8,1,1,0
47795,BestStart Totara Park,04-9747150,totarapark@best-start.org,"1 - 15 Turon Crescent, Totara Park Upper Hutt",1 - 15 Turon Crescent,Totara Park,Upper Hutt,Education & Care Service,,Community based,Yes,,Te Tai Runga,EQI > 5,Upper Hutt City,Large urban area,Wellington Region,Wellington,Remutaka,Ikaroa-Rawhiti,242100,Totara Park,Area Outside Ward,Lucie Hyett,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,,,-41.11027792,175.0818722,73,14,5,11,24,23,22,1,86,73,19,6,19,4
47796,Little Minds Early Learning Centre,0800-673825,penny@littlemindselc.co.nz,"44 Barrett Road, Whalers Gate New Plymouth",44 Barrett Road,Whalers Gate,New Plymouth,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,New Plymouth District,Large urban area,Taranaki Region,"Taranaki,Whanganui,Manawatū",New Plymouth,Te Tai Hauauru,217200,Whalers Gate,New Plymouth City Ward,Penelope Gore,"P O Box 691,  Pukekohe 2340",P O Box 691,,Pukekohe 2340,022-0946689,,,-39.08122554,174.0349985,83,25,4,23,19,19,17,2,84,70,5,2,12,2
47797,Hatch Early Learning Centre,03-2602356,learning@hatchelc.co.nz,"15 Norris Street,  Prebbleton",15 Norris Street,,Prebbleton,Education & Care Service,,Privately owned,Yes,,Te Tai Runga,EQI > 5,Selwyn District,Small urban area,Canterbury Region,"Canterbury,Chatham Islands",Selwyn,Te Tai Tonga,335700,Prebbleton,Springs Ward,Meri Wynen,"15  Norris Street,  Prebbleton 7604",15  Norris Street,,Prebbleton 7604,03-2602356,99113,Ngā Mātāpuna o Ngā Pakihi Community of Learning,-43.57897088,172.5110798,60,12,2,17,22,26,16,0,83,78,5,2,5,1
47798,Little Steps Early Childhood Education Centre Limited,06-7650367,littlesteps.ece@gmail.com,"145 Broadway,  Stratford",145 Broadway,,Stratford,Education & Care Service,,Privately owned,Yes,,Te Tai Whenua,EQI > 5,Stratford District,Small urban area,Taranaki Region,"Taranaki,Whanganui,Manawatū",Whanganui,Te Tai Hauauru,220300,Stratford Central,Stratford Urban Ward,Wendy Hinton,"145 Broadway,  Stratford 4332",145 Broadway,,Stratford 4332,06-7650367,,,-39.33652155,174.2833197,75,16,4,14,26,29,28,0,101,93,11,3,5,7
