service_number,service_name.x,telephone,email,service_address,street,suburb,town_city,service_type,definition,x20_hours_ece,equity_index_eqi,education_region,management_contact_name,full_management_address.x,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other,full_management_address.y,service_name.y,enrollment_total,max_licensed_positions_total,owner_name,funder_name,company_source_link,owner_source_link,additional_source_if_necessary,methodology_to_link,notes
70071,Kindercare learning Centres - Addington,03-3481966,towerjunction@kindercare.co.nz,"2 Barry Hogan Place, Middleton Christchurch",2 Barry Hogan Place,Middleton,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Nicola  Harris,"60 Greville Road, Pinehill Auckland 0632",60 Greville Road,Pinehill,Auckland 0632,03-3374290,-43.54022302,172.5996715,100,30,4,17,19,11,8,0,59,17,3,5,39,1,"60 Greville Road, Pinehill Auckland 0632",Kindercare learning Centres - Addington,59,100,Kindercare Learning Centres Limited,Glenda Fay Wendelborn,https://careers.kindercare.co.nz/locations,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/106381?backurl=H4sIAAAAAAAAAEXLwQrCMBAE0L%2FJpYfqweMiIuihPQj2B5ZkrYFmE3e3Sv%2FeiBUvw8yDaQuOpK3PqSDH2pRQ%2FH3%2FgC5yIPEo1PTVOPLYHIlNyNWMtgxLIYVD36%2F7amizniXP5cuRfZZykpxg7UMGhyEIqf7fK3S0vLIEcGooBhs3xRQNtjunt4rh83wiewoXZJrAZCaXciD4%2BRsV%2FUo4zAAAAA%3D%3D,,Address matches business profile,
70089,Annabel's Educare - New Brighton,03-3888056,nb@annabelseducare.co.nz,"6 Pratt Street, New Brighton Christchurch",6 Pratt Street,New Brighton,Christchurch,Education & Care Service,,Yes,Not Applicable / Unknown,"Canterbury,Chatham Islands",Annabel Sloss,"14 South Terrace,  Darfield 7510",14 South Terrace,,Darfield 7510,,-43.50595736,172.7192389,50,15,2,14,13,17,14,0,60,53,10,10,3,1,"14 South Terrace,  Darfield 7510",Annabel's Educare - New Brighton,60,50,Annabel's Educare Limited,"Annabel Kate Sloss, Hamish Guy Ensor",https://www.annabelseducare.co.nz/locations/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2086646/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F2086646,,"Address match website, director in LTD match management in ECE data.",Annabel Sloss name match.
70093,BestStart Wairakei Road,03-359 5274,wairakei@best-start.org,"431 Wairakei Road, Papanui Christchurch",431 Wairakei Road,Papanui,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.49214571,172.572944,64,16,2,14,12,16,11,1,56,35,10,1,18,6,"P O Box 276177, Manukau City South Auckland 2241",BestStart Wairakei Road,56,64,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70105,Annabel's Kindergarten - Darfield,03-3187948,3kgtn@annabelseducare.co.nz,"14 South Terrace,  Darfield",14 South Terrace,,Darfield,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Annabel Sloss,"16-18 South Terrace, Darfield Christchurch 7510",16-18 South Terrace,Darfield,Christchurch 7510,,-43.48995542,172.1158766,37,0,0,0,0,30,7,0,37,34,4,0,1,1,"16-18 South Terrace, Darfield Christchurch 7510",Annabel's Kindergarten - Darfield,37,37,Annabel's Educare Limited,"Hamish Guy Ensor,  Annabel Kate Sloss",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2086646/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F2086646,https://ero.govt.nz/institution/65060/annabels-educare,,Annabel Sloss named as management
70107,Kindercare Learning Centres - Woolston,03-3813696,ferryroad@kindercare.co.nz,"611 Ferry Road, Woolston Christchurch",611 Ferry Road,Woolston,Christchurch,Education & Care Service,,Yes,EQI 4,"Canterbury,Chatham Islands",Desley Eastwick,"60 Greville Road, Pinehill Auckland 0632",60 Greville Road,Pinehill,Auckland 0632,03-3374290,-43.54688903,172.6788837,88,25,5,17,19,25,27,1,94,64,15,7,24,4,"60 Greville Road, Pinehill Auckland 0632",Kindercare Learning Centres - Woolston,94,88,Kindercare Learning Centres Limited,Glenda Fay Wendelborn,https://careers.kindercare.co.nz/locations,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/106381?backurl=H4sIAAAAAAAAAEXLwQrCMBAE0L%2FJpYfqweMiIuihPQj2B5ZkrYFmE3e3Sv%2FeiBUvw8yDaQuOpK3PqSDH2pRQ%2FH3%2FgC5yIPEo1PTVOPLYHIlNyNWMtgxLIYVD36%2F7amizniXP5cuRfZZykpxg7UMGhyEIqf7fK3S0vLIEcGooBhs3xRQNtjunt4rh83wiewoXZJrAZCaXciD4%2BRsV%2FUo4zAAAAA%3D%3D,,Address matches business profile,
70109,BestStart Rangiora,03-313 5323,rangiora@best-start.org,"62-64 Percival Street,  Rangiora",62-64 Percival Street,,Rangiora,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.31253816,172.5966457,75,25,5,10,11,15,13,0,54,39,3,0,10,7,"P O Box 276177, Manukau City South Auckland 2241",BestStart Rangiora,54,75,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70113,BestStart Allenton,03-307 7407,allenton@best-start.org,"122 - 124 Harrison Street, Allenton Ashburton",122 - 124 Harrison Street,Allenton,Ashburton,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.88537102,171.74016460000001,60,24,2,13,21,20,24,2,82,58,7,5,24,1,"P O Box 276177, Manukau City South Auckland 2241",BestStart Allenton,82,60,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70123,Active Explorers Tai Tapu,03-3296507,,"8 School Road,  Taitapu",8 School Road,,Taitapu,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Natasha Godinet-Howard,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,,-43.66215292,172.5508508,59,14,1,8,5,16,17,1,48,44,10,3,0,0,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Active Explorers Tai Tapu,48,59,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
70145,Lollipops Blighs Road,03-3511030,cm.blighs@ledu.co.nz,"40 Blighs Road, Papanui Christchurch",40 Blighs Road,Papanui,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Leonie McBride,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,027-5324740,-43.50521408,172.6010976,75,25,2,19,15,16,12,3,67,49,10,7,17,3,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Lollipops Blighs Road,67,75,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
70149,Poppies Preschool St Martins,03-3321330,poppiespreschool@xtra.co.nz,"61 St Martins Road, St Martins Christchurch",61 St Martins Road,St Martins,Christchurch,Education & Care Service,,Yes,Not Applicable / Unknown,"Canterbury,Chatham Islands",Jeanette Allison,"Wintercreek RD RD1,  Rangiora 7471",Wintercreek RD RD1,,Rangiora 7471,03-3131554,-43.5564062,172.6491221,54,16,6,16,15,18,18,0,73,68,13,1,3,1,"Wintercreek RD RD1,  Rangiora 7471",Poppies Preschool St Martins,73,54,Peppertree Preschool Limited dba Peppertree Preschool,"Jeanette Adriana Allison, Richard William Allison",https://www.peppertreepreschool.co.nz/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1562630/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F1562630,https://ero.govt.nz/institution/70573/little-peppertree-preschool,Address match in business filing.,
70157,Lollipops Patten Street,,leonie.mcbride@eeg.co.nz,"7 Patten Street, Avonside Christchurch",7 Patten Street,Avonside,Christchurch,Education & Care Service,,Yes,EQI 4,"Canterbury,Chatham Islands",Leonie McBride,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Level 15 16 Kingston Street,Auckland Central,Auckland 1010,027-5324740,-43.52474789,172.6646773,80,20,1,11,12,10,18,2,54,33,30,6,6,3,"Level 15 16 Kingston Street, Auckland Central Auckland 1010",Lollipops Patten Street,54,80,Evolve Education Group Limited,Anchorage Capital Partners Fund III LP,https://www.activeexplorers.co.nz/contact/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/2163841,,Business profile and company website,Seems to be an amalgam of a bunch of companies but this is the main business page.
70158,The Cats Pyjamas Preschool,03-3411096,shanna.proctor@best-start.org,"10 Beaumont Drive,  Rolleston",10 Beaumont Drive,,Rolleston,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.59576495,172.3944069,70,20,5,17,20,23,21,2,88,73,8,3,9,12,"P O Box 276177, Manukau City South Auckland 2241",The Cats Pyjamas Preschool,88,70,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70163,Kindercare Learning Centres - Avonhead (211),03-3417400,avonhead@kindercare.co.nz,"3 Avonhead Road, Avonhead Christchurch",3 Avonhead Road,Avonhead,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Nicola  Harris,"60 Greville Road, Pinehill Auckland 0632",60 Greville Road,Pinehill,Auckland 0632,03-3374290,-43.52720968,172.5577685,100,25,4,15,18,27,32,2,98,32,6,4,68,2,"60 Greville Road, Pinehill Auckland 0632",Kindercare Learning Centres - Avonhead (211),98,100,Kindercare Learning Centres Limited,Glenda Fay Wendelborn,https://careers.kindercare.co.nz/locations,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/106381?backurl=H4sIAAAAAAAAAEXLwQrCMBAE0L%2FJpYfqweMiIuihPQj2B5ZkrYFmE3e3Sv%2FeiBUvw8yDaQuOpK3PqSDH2pRQ%2FH3%2FgC5yIPEo1PTVOPLYHIlNyNWMtgxLIYVD36%2F7amizniXP5cuRfZZykpxg7UMGhyEIqf7fK3S0vLIEcGooBhs3xRQNtjunt4rh83wiewoXZJrAZCaXciD4%2BRsV%2FUo4zAAAAA%3D%3D,,Address matches business profile,
70172,BestStart Kilmarnock Street,03-348 3461,kilmarnock@best-start.org,"27 Kilmarnock Street, Riccarton Christchurch",27 Kilmarnock Street,Riccarton,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.52711199,172.6078753,70,19,3,7,23,15,10,3,61,19,3,2,39,9,"P O Box 276177, Manukau City South Auckland 2241",BestStart Kilmarnock Street,61,70,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70332,BestStart Cashmere,03-332 8282,cashmere@best-start.org,"95 Colombo Street, Beckenham Christchurch",95 Colombo Street,Beckenham,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.56064467,172.6361515,70,15,2,12,11,24,37,0,86,65,11,3,17,15,"P O Box 276177, Manukau City South Auckland 2241",BestStart Cashmere,86,70,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70341,Ara Early Learning Centre,03-9408075,robyn.ellen@ara.ac.nz,"130 Madras Street, Christchurch Central Christchurch",130 Madras Street,Christchurch Central,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Robyn Ellen,"PO Box 19400,  Hamilton 3244",PO Box 19400,,Hamilton 3244,03-9408075,-43.53801267,172.6429727,49,12,1,13,8,16,5,0,43,34,4,3,5,10,"PO Box 19400,  Hamilton 3244",Ara Early Learning Centre,43,49,TE PŪKENGA WORK BASED LEARNING LIMITED,,https://www.xn--tepkenga-szb.ac.nz/about/contact-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/8179185/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F8179185,,Linked by PO Box on the program's website.,Seems to be childcare centers connected to a now-defunct government program designed to train people in the trades.
70381,Busy Bees Avonhead,03-3425421,info@avonhead.busybees.org.nz,"188 - 190 Yaldhurst Road, Upper Riccarton Christchurch",188 - 190 Yaldhurst Road,Upper Riccarton,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Marissa Moore,"PO Box 628,  Whangaparaoa 0949",PO Box 628,,Whangaparaoa 0949,022-0329173,-43.52625848,172.5544962,65,12,4,8,16,20,23,2,73,35,8,5,28,6,"PO Box 628,  Whangaparaoa 0949",Busy Bees Avonhead,73,65,Busy Bees,Eagle Superco Limited,https://busybees.org.nz/about-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6248733?backurl=H4sIAAAAAAAAAEXLMQ7CMAyF4dtkYSgMjBZiAAY6VGovYCUGIjVxsJ2i3p4iitje%2B6S%2FKXgnbTyngjkuSwnFPw5P6ISnmH3EcXMK1aNFzo6yRZuHuZDCsW3X3xta1YtwLV9eOpZyFk6w7oHBYQhCqv96hSvNL5YATg3FYOvGmKLBbu%2F0tmD4lBNmT6HDTCOYVHKJA8HP3%2FdD8cbGAAAA,,Traced Busy Bees through Provincial Education Group Limited to Eagle Superco Limited. PO Box on Busy Bees website.,
70403,BestStart Marchwiel,03-684 4450,marchwiel@best-start.org,"48 Andrew Street, Marchwiel Timaru",48 Andrew Street,Marchwiel,Timaru,Education & Care Service,,Yes,EQI 4,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-44.37887702,171.2338204,44,10,2,9,7,15,9,3,45,34,11,3,2,3,"P O Box 276177, Manukau City South Auckland 2241",BestStart Marchwiel,45,44,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70405,BestStart Merivale,03-352 9930,merivale@best-start.org,"350 Papanui Road, Strowan Christchurch",350 Papanui Road,Strowan,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.50480796,172.6152777,50,16,2,13,13,15,13,0,56,38,3,3,20,4,"P O Box 276177, Manukau City South Auckland 2241",BestStart Merivale,56,50,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70427,BestStart Papanui,03-352 3638,papanui@best-start.org,"77 Blighs Road, Papanui Christchurch",77 Blighs Road,Papanui,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.50376919,172.6026842,42,9,1,5,12,9,14,2,43,25,3,5,14,3,"P O Box 276177, Manukau City South Auckland 2241",BestStart Papanui,43,42,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70429,BestStart Pioneer,03-332 1395,pioneer@best-start.org,"75 Lyttelton Street, Spreydon Christchurch",75 Lyttelton Street,Spreydon,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.5655731,172.6141575,36,12,2,12,12,10,9,0,45,38,10,3,4,4,"P O Box 276177, Manukau City South Auckland 2241",BestStart Pioneer,45,36,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70447,BestStart Salisbury Street,03-379 3570,salisbury@best-start.org,"150 Salisbury Street, Christchurch Christchurch",150 Salisbury Street,Christchurch,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.52461027,172.638312,60,19,3,16,22,8,11,1,61,25,13,2,30,7,"P O Box 276177, Manukau City South Auckland 2241",BestStart Salisbury Street,61,60,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70521,BestStart St Albans,03-365 1761,stalbans@best-start.org,"60 Champion Street, St Albans Christchurch",60 Champion Street,St Albans,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.51797543,172.6494233,50,16,2,13,7,18,10,0,50,32,14,2,10,7,"P O Box 276177, Manukau City South Auckland 2241",BestStart St Albans,50,50,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70543,Kindercare Learning Centres - Fendalton,03-3486712,puriri@kindercare.co.nz,"126 Puriri Street, Riccarton Christchurch",126 Puriri Street,Riccarton,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Desley Eastwick,"60 Greville Road, Pinehill Auckland 0632",60 Greville Road,Pinehill,Auckland 0632,03-3374290,-43.52258497,172.5925614,50,14,0,12,11,16,16,1,56,49,3,0,5,5,"60 Greville Road, Pinehill Auckland 0632",Kindercare Learning Centres - Fendalton,56,50,Kindercare Learning Centres Limited,Glenda Fay Wendelborn,https://careers.kindercare.co.nz/locations,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/106381?backurl=H4sIAAAAAAAAAEXLwQrCMBAE0L%2FJpYfqweMiIuihPQj2B5ZkrYFmE3e3Sv%2FeiBUvw8yDaQuOpK3PqSDH2pRQ%2FH3%2FgC5yIPEo1PTVOPLYHIlNyNWMtgxLIYVD36%2F7amizniXP5cuRfZZykpxg7UMGhyEIqf7fK3S0vLIEcGooBhs3xRQNtjunt4rh83wiewoXZJrAZCaXciD4%2BRsV%2FUo4zAAAAA%3D%3D,,Address matches business profile,
70547,BestStart Burnside,03-358 2917,burnside@best-start.org,"11 Sir William Pickering Drive, Russley Christchurch",11 Sir William Pickering Drive,Russley,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.4939546,172.5600573,85,18,3,16,16,19,14,2,70,44,13,5,20,4,"P O Box 276177, Manukau City South Auckland 2241",BestStart Burnside,70,85,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70549,BestStart Nottingham Avenue,03-322 8238,nottingham@best-start.org,"32 Nottingham Avenue, Halswell Christchurch",32 Nottingham Avenue,Halswell,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.57569811,172.5633013,53,15,1,8,10,15,9,2,45,18,5,5,21,4,"P O Box 276177, Manukau City South Auckland 2241",BestStart Nottingham Avenue,45,53,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70551,BestStart Parkside,03-365 7606,parkside@best-start.org,"438 Hagley Avenue, Christchurch Christchurch",438 Hagley Avenue,Christchurch,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.53934669,172.6197015,50,16,1,15,14,13,12,0,55,24,3,1,22,13,"P O Box 276177, Manukau City South Auckland 2241",BestStart Parkside,55,50,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
70564,BestStart Roydvale,03-358 3000,roydvale@best-start.org,"139-141 Roydvale Avenue, Burnside Christchurch",139-141 Roydvale Avenue,Burnside,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.49301646,172.5644341,62,16,0,16,11,17,13,0,57,36,8,1,14,7,"P O Box 276177, Manukau City South Auckland 2241",BestStart Roydvale,57,62,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
