service_number,service_name.x,telephone,email,service_address,street,suburb,town_city,service_type,definition,x20_hours_ece,equity_index_eqi,education_region,management_contact_name,full_management_address.x,management_postal_address,management_postal_suburb,management_postal_city,management_contact_phone,latitude,longitude,max_licenced_positions,max_under_2_s,age_0,age_1,age_2,age_3,age_4,age_5,total,european_pakeha,maori,pacific,asian,other,full_management_address.y,service_name.y,enrollment_total,max_licensed_positions_total,owner_name,funder_name,company_source_link,owner_source_link,additional_source_if_necessary,methodology_to_link,notes
47938,Wonderland Learning Centre,,info@wonderlandcentre.co.nz,"2 Bukem Place, Favona Auckland",2 Bukem Place,Favona,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Xinyao Wang,"62 Lake Panorama Drive, Henderson Auckland 0612",62 Lake Panorama Drive,Henderson,Auckland 0612,,-36.95712056,174.8109016,50,20,2,6,5,8,1,0,22,4,1,9,7,2,"62 Lake Panorama Drive, Henderson Auckland 0612",Wonderland Learning Centre,22,50,,,,,,,
47939,Baby Kingdom (NZ) Limited,,,"60 Gracechurch Drive, Flat Bush Auckland",60 Gracechurch Drive,Flat Bush,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Manawa,Phoebe  Wong,"60 Gracechurch Drive, Flat Bush Auckland",60 Gracechurch Drive,Flat Bush,Auckland,,-36.9509,174.919,65,65,3,9,12,10,1,0,35,5,0,0,30,0,"60 Gracechurch Drive, Flat Bush Auckland",Baby Kingdom (NZ) Limited,35,65,,,,,,,
47940,Creative Garden Early Learning Centre,09-2590101,otahuhu@creativegarden.nz,"25 Albert Street, Otahuhu Auckland",25 Albert Street,Otahuhu,Auckland,Education & Care Service,,Yes,EQI 3,Tāmaki Herenga Waka,Dongli (Suzy) Zhao,"6 Vin Alto Drive, Flat Bush Auckland 2016",6 Vin Alto Drive,Flat Bush,Auckland 2016,,-36.93850116,174.8509491,60,10,0,9,16,13,14,2,54,9,12,19,26,0,"6 Vin Alto Drive, Flat Bush Auckland 2016",Creative Garden Early Learning Centre,54,60,Kiwico Educare Limited,"Mukesh Garg, Kavnandan Mangla",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4599961/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4599961,https://ero.govt.nz/institution/47940/creative-garden-early-learning-centre,ECE address matches business profile and ERO.,
47941,Massey Child Care Centre - Albany,09-212 7200,,"5 University Avenue, Albany Auckland",5 University Avenue,Albany,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Emma  Cunliffe,"Private Bag 11222,  Palmerston North 4442",Private Bag 11222,,Palmerston North 4442,,-36.73286271,174.700072,60,16,1,6,5,5,7,0,24,10,2,0,13,3,"Private Bag 11222,  Palmerston North 4442",Massey Child Care Centre - Albany,24,60,Massey Childcare Centre Inc,,https://www.masseychildcare.ac.nz/contact-us,,https://ero.govt.nz/institution/52525/massey-child-care-centre-inc,ERO mention and company website has address match.,No formal business page.
47942,Kirwee Treehouse Early Learning Centre,,,"36 School Lane,  Kirwee",36 School Lane,,Kirwee,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Jessica Boyes,"P O Box 298, Kirwee Christchurch 7571",P O Box 298,Kirwee,Christchurch 7571,,-43.4969981,172.2195417,100,20,3,16,24,32,15,2,92,84,11,3,4,3,"P O Box 298, Kirwee Christchurch 7571",Kirwee Treehouse Early Learning Centre,92,100,,,,,,,
47947,Dazzling Stars Early Learning Centre,09-2152571,contactpersondselc@gmail.com,"512 Swanson Road, Ranui Auckland",512 Swanson Road,Ranui,Auckland,Education & Care Service,,Yes,EQI 4,Tāmaki Herenga Tāngata,Barinder Kaur,"37 Wellfield Drive, Papakura Auckland 2110",37 Wellfield Drive,Papakura,Auckland 2110,09-215 2571,-36.86444433,174.5983098,50,10,3,8,9,9,14,1,44,19,5,12,14,3,"37 Wellfield Drive, Papakura Auckland 2110",Dazzling Stars Early Learning Centre,44,50,,,,,,,
47948,Little Sparrows Preschool,07-8232921,,"231 Lamb St, Leamington Cambridge",231 Lamb St,Leamington,Cambridge,Education & Care Service,,Yes,EQI > 5,Waikato,Nicole Honiss,"P O Box 13012, Hillcrest Hamilton 3251",P O Box 13012,Hillcrest,Hamilton 3251,07-8234073,-37.91701439,175.4721258,40,0,0,0,0,12,17,1,30,26,8,4,3,1,"P O Box 13012, Hillcrest Hamilton 3251",Little Sparrows Preschool,30,40,,,,,,,
47950,House of Wonder Christchurch by Busy Bees,03-5952369,,"2 Bangor Street, Christchurch Central Christchurch",2 Bangor Street,Christchurch Central,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Nesa Iosua,"PO Box 628,  Whangaparaoa 0949",PO Box 628,,Whangaparaoa 0949,03-5952369,-43.52634103,172.6490717,125,32,8,29,35,43,28,2,145,116,21,6,29,10,"PO Box 628,  Whangaparaoa 0949",House of Wonder Christchurch by Busy Bees,145,125,Busy Bees,Eagle Superco Limited,https://busybees.org.nz/about-us/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6248733?backurl=H4sIAAAAAAAAAEXLMQ7CMAyF4dtkYSgMjBZiAAY6VGovYCUGIjVxsJ2i3p4iitje%2B6S%2FKXgnbTyngjkuSwnFPw5P6ISnmH3EcXMK1aNFzo6yRZuHuZDCsW3X3xta1YtwLV9eOpZyFk6w7oHBYQhCqv96hSvNL5YATg3FYOvGmKLBbu%2F0tmD4lBNmT6HDTCOYVHKJA8HP3%2FdD8cbGAAAA,,Traced Busy Bees through Provincial Education Group Limited to Eagle Superco Limited. PO Box on Busy Bees website.,
47952,BestStart Pukekohe West,09-2828378,jane.burke@best-start.org,"56 Jutland Road, Pukekohe West Auckland",56 Jutland Road,Pukekohe West,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Waka,Jane  Burke,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,09-2828378,-37.20197322,174.885248,100,25,3,19,12,25,26,1,86,27,7,9,51,5,"P O Box 276177, Manukau City South Auckland 2241",BestStart Pukekohe West,86,100,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
47953,New Shoots Children's Centre - Hillcrest,09-307 0034,hillcrest@newshoots.co.nz,"7 Argus Place, Hillcrest Auckland",7 Argus Place,Hillcrest,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Kelly  Lambert,"P O Box 11567, Palm Beach Papamoa 3151",P O Box 11567,Palm Beach,Papamoa 3151,021-535844,-36.78515498,174.7422636,125,40,10,28,43,37,19,0,137,80,4,7,46,19,"P O Box 11567, Palm Beach Papamoa 3151",New Shoots Children's Centre - Hillcrest,137,125,New Shoots Limited,,https://newshoots.co.nz/careers/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/3075491/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F3075491%2Fdirectors%3Fbackurl%3D%252Fcompanies%252Fapp%252Fui%252Fpages%252Fcompanies%252F3075491,,"Name matches. PO Box did not match exactly because of an accounting firm that likely masks the PO Box. However, there were matches on the New Shoots Limited directors, listed owners and management personnel named elsewhere in the data. See “new shoots” tab for more. Matches included Kelly Lambert and Nicola “Nikki” Prendergast as managers and listed in the New Shoots handbook as owner.",
47954,Giraffe Early Learning Center,0800-309000,info@gece.co.nz,"529 Mount Albert Road, Three Kings Auckland",529 Mount Albert Road,Three Kings,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Manawa,Steven  Xue,"PO Box 87481, Meadowbank Auckland 1050",PO Box 87481,Meadowbank,Auckland 1050,0800-309000,-36.90933,174.75729,110,40,2,29,35,33,20,1,120,44,15,13,83,6,"PO Box 87481, Meadowbank Auckland 1050",Giraffe Early Learning Center,120,110,,,,,,,
47955,Starting Line Home Based Childcare,027-6889998,admin@startingline.org.nz,"22 Raumati Road, Remuera Auckland",22 Raumati Road,Remuera,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Manawa,Yan Chen,"22 Raumati Road, Remuera Auckland 1051",22 Raumati Road,Remuera,Auckland 1051,,-36.87529682,174.8079501,50,50,9,15,2,5,1,0,32,0,0,0,32,0,"22 Raumati Road, Remuera Auckland 1051",Starting Line Home Based Childcare,32,50,,,,,,,
47956,Tiny Voices Wellington,027-4366863,cmwellington@tinyvoices.co.nz,"The Grand Arcade 76 Boulcott Street, Wellington Central Wellington",The Grand Arcade 76 Boulcott Street,Wellington Central,Wellington,Education & Care Service,,Yes,EQI > 5,Wellington,Anne Marie Seremak,"P O Box 137030, Parnell Auckland 1151",P O Box 137030,Parnell,Auckland 1151,,-41.2867132,174.7747464,95,20,3,22,29,30,7,0,91,63,3,2,37,6,"P O Box 137030, Parnell Auckland 1151",Tiny Voices Wellington,91,95,Tiny Voices ECE Limited,"Adrian Alan Facer, Charlotte Joy Facer, Dean Gregory Watts, Russell Warren Thompson, Sophia Taylor",https://www.tinyvoices.co.nz/about,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/7142773/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F7142773%3Fbackurl%3DH4sIAAAAAAAAAC2LMQrDMBAEf6PGhV9wGFdpXASSDyy6wxHEJ1l3Muj3ESbdzjIzF%252Bxic8xHgaaxTFDjZzkyC5lDGZWD9yIk6smHEk7ypH26coqDwBc0Cj%252Bh8iWvTcJt9veIjNZt%252B%252FPL4c0eNbdy3z%252FdjVj%252FewAAAA%253D%253D,https://ero.govt.nz/institution/47851/tiny-voices-silverdale,"No PO Box match. Funder Sophia Taylor named as manager on company website and as funder. But -- Linked through job posting that lists same LTD. Literally ECE in the title and only company named as Tiny Voices in the NZ registrar, so I think it's good to go. Nmaed in ERO as onwership is privatewith multiple locations. Aligns with website.",
47957,Peekaboo Childcare Forrest Hill,09-4101222,,"2 Marsh Avenue, Forrest Hill Auckland",2 Marsh Avenue,Forrest Hill,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Michelle  Tod-Bosch,"297 Beach Road, North Harbour Auckland 0630",297 Beach Road,North Harbour,Auckland 0630,027-4537728,-36.76703516,174.7548176,70,20,5,13,18,20,10,1,67,41,2,3,23,4,"297 Beach Road, North Harbour Auckland 0630",Peekaboo Childcare Forrest Hill,67,70,,,,,,,
47959,Seven Stars Kindergarten,027-8377827,,"272 Don Buck Road, Massey Auckland",272 Don Buck Road,Massey,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Lynda  Harris,"849 West Coast road, Oratia Auckland 0604",849 West Coast road,Oratia,Auckland 0604,09-8149221,-36.8419,174.6016,50,0,0,0,6,14,13,3,36,16,6,10,11,3,"849 West Coast road, Oratia Auckland 0604",Seven Stars Kindergarten,36,50,,,,,,,
47960,Kids in the View Early Learning,021-887534,,"6 Boyack Drive, Temple View Hamilton",6 Boyack Drive,Temple View,Hamilton,Education & Care Service,,Yes,EQI > 5,Waikato,Penni-Marie Harris,"6 Boyack Drive,Temple View,  Hamilton 3218","6 Boyack Drive,Temple View",,Hamilton 3218,021-887534,-37.82123281,175.2258132,22,5,0,3,5,5,10,0,23,6,23,9,0,0,"6 Boyack Drive,Temple View,  Hamilton 3218",Kids in the View Early Learning,23,22,,,,,,,
47961,BestStart Huntsbury,03-9740692,huntsbury@best-start.org,"3 Wilsons Road South, St Martins Christchurch",3 Wilsons Road South,St Martins,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Shanna Proctor,"P O Box 276177, Manukau City South Auckland 2241",P O Box 276177,Manukau City,South Auckland 2241,,-43.562653,172.6572124,110,28,3,28,26,25,12,2,96,70,16,6,17,14,"P O Box 276177, Manukau City South Auckland 2241",BestStart Huntsbury,96,110,BestStart Educare Limited,Wright Family Foundation,https://best-start.org/contact-us,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/1153668,,Website lists PO Box.,
47962,Mighty Mind Kids Early Learning Centre,021-2627751,,"32 Driver Road, Mangere Central Auckland",32 Driver Road,Mangere Central,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Xixia (Angela) Liao,"32 Driver Road, Mangere East Auckland 2024",32 Driver Road,Mangere East,Auckland 2024,,-36.95988657,174.8290889,50,10,2,5,9,12,13,2,43,2,7,22,13,0,"32 Driver Road, Mangere East Auckland 2024",Mighty Mind Kids Early Learning Centre,43,50,,,,,,,
47964,The Nest Limited,027-9670708,,"19 Cloten Road,  Stratford",19 Cloten Road,,Stratford,Education & Care Service,,Yes,EQI 4,"Taranaki,Whanganui,Manawatū",Nicola Briggs,"19 Cloten Road,  Stratford 4332",19 Cloten Road,,Stratford 4332,027-9670708,-39.3413234,174.289739,60,20,3,10,14,16,16,0,59,55,18,0,5,1,"19 Cloten Road,  Stratford 4332",The Nest Limited,59,60,,,,,,,
47965,Little Thinkers Private Kindergarten,07-8232555,hello@littlethinkers.co.nz,"1896 Cambridge Road,  Cambridge",1896 Cambridge Road,,Cambridge,Education & Care Service,,Yes,EQI > 5,Waikato,Ilonca  Raymond,"69 Grey Street,  Cambridge 3434",69 Grey Street,,Cambridge 3434,027-2747332,-37.8898209,175.4523436,75,22,6,12,29,21,27,1,96,92,8,5,2,0,"69 Grey Street,  Cambridge 3434",Little Thinkers Private Kindergarten,96,75,,,,,,,
47967,Dream Catchers Preschool,,,"106 Rhinevale Close, Henderson Auckland",106 Rhinevale Close,Henderson,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Congqiao Yang,"106 Rhinevale Close, Henderson Auckland 0612",106 Rhinevale Close,Henderson,Auckland 0612,,-36.88608781,174.6156428,30,0,0,0,6,6,10,0,22,6,1,2,17,0,"106 Rhinevale Close, Henderson Auckland 0612",Dream Catchers Preschool,22,30,,,,,,,
47969,Khandallah Little School 2,027-399 6996,,"1 Baroda Street, Khandallah Wellington",1 Baroda Street,Khandallah,Wellington,Education & Care Service,,Yes,EQI > 5,Wellington,Peter Reynolds,"P O Box 22239, Khandallah Wellington 6441",P O Box 22239,Khandallah,Wellington 6441,027-4776226,-41.24214129,174.7921041,20,0,0,0,0,4,18,0,22,19,2,1,3,0,"P O Box 22239, Khandallah Wellington 6441",Khandallah Little School 2,22,20,Little School Limited,Maria Bernadette Johnson,https://www.littleschool.co.nz/contactus,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/5766422/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F5766422%3Fbackurl%3DH4sIAAAAAAAAAC2MQQqDMBBFT2M2XdiNy6FYDFJwUdQLDMlQAzGJmUnB2zdIdx%252Fee79N%252BCFuTdwTBlcXE2azPfZoCVgwWMxWyZkIKIiTqqgDvBPxdGOzxejVBc5FUAqPOZbETfe8N90Asx5fy6pnPSi0XwyG7BsDeZBc6N%252Bt9Zuhn6YfG7swcosAAAA%253D,https://ero.govt.nz/institution/47969/khandallah-little-school-2,PO Box  and school match on the website. ERO mentions that the same services all four ECE's..,
47970,"Hand and Hand Early Learning Centre, Hamilton",09-9497686,,"281 Clarkin Road, Fairfield Hamilton",281 Clarkin Road,Fairfield,Hamilton,Education & Care Service,,Yes,EQI 3,Waikato,Jody Binnie,"P O Box 85050, Mount Wellington Auckland 1545",P O Box 85050,Mount Wellington,Auckland 1545,,-37.76306,175.286,91,30,6,19,21,24,26,0,96,38,43,15,23,7,"P O Box 85050, Mount Wellington Auckland 1545","Hand and Hand Early Learning Centre, Hamilton",96,91,,,,,,,
47972,Cuddles Early Learning Centre,021-0766668,cm@cuddleselc.co.nz,"12 Greendale Avenue, Avonhead Christchurch",12 Greendale Avenue,Avonhead,Christchurch,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",Yingni Yang,"12 Greendale Avenue, Avonhead Christchurch 8042",12 Greendale Avenue,Avonhead,Christchurch 8042,021-0766668,-43.51315872,172.5616067,50,11,3,10,9,11,10,0,43,19,3,2,20,2,"12 Greendale Avenue, Avonhead Christchurch 8042",Cuddles Early Learning Centre,43,50,,,,,,,
47973,Go Bananas Childcare Takanini,0800-462626,,"20 Walters Road, Takanini Auckland",20 Walters Road,Takanini,Auckland,Education & Care Service,,Yes,EQI 2,Tāmaki Herenga Waka,Manwinder (Bobby) Gill,"P O Box 82266, Highland Park Auckland 2014",P O Box 82266,Highland Park,Auckland 2014,021-710378,-37.0493,174.9313,100,30,4,18,22,29,23,0,96,6,7,6,86,1,"P O Box 82266, Highland Park Auckland 2014",Go Bananas Childcare Takanini,96,100,Go Bananas Childcare Limited,Steven Prabhat Chand Dogra,https://www.gobananasnz.co.nz/about-go-bananas-childcare/,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/6746676/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F6746676,https://opencorporates.com/companies/nz/6746676,Steven Dogra is listed on the Go Bananas website as owner/director. Also -- listed in this ECE data as management for a few of the centers.,"PO Box address linked to Paul Tsui & Associates. I think he's their consultant or accountant. Steven Dogra and Manwinder Gill are listed in this ECE data as management. Dogra and Gill have a bunch of child care companies, including Kiwi Kids Limited."
47974,Twinkle Star Home-based Childcare Limited,09-3203125,info@twinklestars.co.nz,"8 Thyme Court, Flat Bush Auckland",8 Thyme Court,Flat Bush,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Waka,Tanveer Cheema,"8 Thyme Court, Flat Bush Auckland 2016",8 Thyme Court,Flat Bush,Auckland 2016,09-3203125,-36.95770267,174.9198086,80,80,3,8,10,7,5,2,35,0,0,2,23,10,"8 Thyme Court, Flat Bush Auckland 2016",Twinkle Star Home-based Childcare Limited,35,80,,,,,,,
47975,Blue Duck Early Learning Centre,03-217 0771,,"105 Racecourse Road,  Invercargill",105 Racecourse Road,,Invercargill,Education & Care Service,,Yes,EQI > 5,"Otago,Southland",Tina Hardie,"117 Racecourse Road,  Invercargill 9810",117 Racecourse Road,,Invercargill 9810,,-46.4015358,168.3913937,68,23,4,22,29,20,21,0,96,82,21,1,4,1,"117 Racecourse Road,  Invercargill 9810",Blue Duck Early Learning Centre,96,68,,,,,,,
47978,Kiwi Iti Early Learning Centre Ltd,07-5610508,kiwiitiearlylearning@outlook.com,"19 Kennedy Drive,  Putaruru",19 Kennedy Drive,,Putaruru,Education & Care Service,,Yes,EQI 4,Waikato,Emma Clews,"19 Kennedy Drive,  Putaruru 3411",19 Kennedy Drive,,Putaruru 3411,,-38.0591467,175.7784214,30,0,0,0,2,11,15,1,29,24,10,1,3,0,"19 Kennedy Drive,  Putaruru 3411",Kiwi Iti Early Learning Centre Ltd,29,30,,,,,,,
47979,Early Smiles Childcare & Learning Centre,021-129 5138,,"7 Ainwick Road, Flat Bush Auckland",7 Ainwick Road,Flat Bush,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Waka,Basil  Taha,"7 Ainwick Road, Flat Bush Auckland 2016",7 Ainwick Road,Flat Bush,Auckland 2016,021-129 5138,-36.95265061,174.9169531,10,5,1,4,4,8,2,0,19,1,0,1,7,13,"7 Ainwick Road, Flat Bush Auckland 2016",Early Smiles Childcare & Learning Centre,19,10,,,,,,,
47981,KiwiEd,021-149 0204,,"15 View Ridge Road, Ranui Auckland",15 View Ridge Road,Ranui,Auckland,Homebased Network,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Kirsty  Hall,"15 View Ridge Drive, Ranui Auckland 0612",15 View Ridge Drive,Ranui,Auckland 0612,021-149 0204,-36.8747,174.5954,80,80,3,11,22,18,13,0,67,28,8,1,43,0,"15 View Ridge Drive, Ranui Auckland 0612",KiwiEd,67,80,,,,,,,
47982,Ravenswood Stars Nursery & Preschool,03-6629991,,"8 Clayton Place,  Woodend",8 Clayton Place,,Woodend,Education & Care Service,,Yes,EQI > 5,"Canterbury,Chatham Islands",He Wang Philpott,"8 Clayton Place,  Woodend 7610",8 Clayton Place,,Woodend 7610,03-9803962,-43.3071869,172.6693022,95,20,2,14,24,21,19,1,81,64,8,2,17,1,"8 Clayton Place,  Woodend 7610",Ravenswood Stars Nursery & Preschool,81,95,,,,,,,
47983,Precious Pipis Childcare Centre,021-680097,helensville@preciouspipis.co.nz,"69 Commercial Road,  Helensville",69 Commercial Road,,Helensville,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Jessica  May,"69 Commercial Road,  Helensville 0800",69 Commercial Road,,Helensville 0800,09-4117516,-36.67481517,174.4514218,35,15,4,14,6,9,3,0,36,33,5,1,2,0,"69 Commercial Road,  Helensville 0800",Precious Pipis Childcare Centre,36,35,,,,,,,
47985,Glengarry Early Learning Centre,09-8131444,glengarryelc@hotmail.com,"21 Glengarry Road, Glen Eden Auckland",21 Glengarry Road,Glen Eden,Auckland,Education & Care Service,,Yes,EQI > 5,Tāmaki Herenga Tāngata,Mukesh Garg,"6 Vin Alto Drive, Flat Bush Auckland 2016",6 Vin Alto Drive,Flat Bush,Auckland 2016,09-259 3030,-36.91976954,174.6469881,42,15,4,8,7,10,11,0,40,23,1,2,19,5,"6 Vin Alto Drive, Flat Bush Auckland 2016",Glengarry Early Learning Centre,40,42,Kiwico Educare Limited,"Mukesh Garg, Kavnandan Mangla",,https://app.companiesoffice.govt.nz/companies/app/ui/pages/companies/4599961/detail?backurl=%2Fcompanies%2Fapp%2Fui%2Fpages%2Fcompanies%2F4599961,https://ero.govt.nz/institution/47940/creative-garden-early-learning-centre,ECE address matches business profile and ERO.,
